posLat,posLon,time,map_via,map_bairro,map_quadra,map_Cat_via,map_Sit_pav,map_Sit_urb,map_Cal_Pass,map_Ilu_Pub,map_Arb,map_Esgo_Sani,ident_Sex_ide,ident_Natura,ident_Fax_Eta,ident_Et_Raça,ident_Est_Civ,ident_Est_Esc,ident_Def_Perm,ident_Res,ident_Ani_Est,ident_Pos_Imo,ident_Atv_trab,ident_Cid_Trab,ident_Rend_Ind,inf_Not_Cid,inf_Loc_Trav,inf_Pri_Bair,inf_Cuid_Saud,inf_Loc_Laz,inf_Res_Dom,inf_Dei_Res,inf_Fre_Res,inf_Fre_Var,inf_Ben_Arb,inf_Ori_Agu,inf_Falt_Agu,inf_Mei_Tran,inf_Sat_Vid,inf_Sat_Gov,map_Sis_Dre
-17.5607207,-50.6378102,2022-11-29 16:23:04.125087,Avenida Brasília ,Setor Palmito,57,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Obstáculo,Sim,Sim|Necessidade de poda,Sem Sistema,Masculino,Outro município de Goiás,18 a 29,Branca,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Sozinho(a),Não,Própia,Informal/Bico,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Academia|Bares/Restaurantes|Outros,Outros,Academia|Alimentação balanceada,Outro,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,1 ou 2x na semana,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,
-17.5607207,-50.6378102,2022-11-29 16:25:25.619344,avenida Brasília ,setor palmito,68,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento Baixo Conforto|Sem Acessibilidade|Terra/Cascalho,Sim,Sim|Canteiro Inadequado,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Aposentado,Outra,Auxílio/Seguro/Benefício governo,Outros,Igreja/Culto,emprego|Ônibus|Posto de Saúde,Bebe água,Outro,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Poço Artesiano,Falta na estação seca,Camionete,4 - satisfeito,4 - satisfeito,
-17.5607207,-50.6378102,2022-11-29 16:27:50.224209,Avenida Brasília ,novo santo Antônio ,56,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Sim|Necessidade de poda,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Parda,Separado(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Alugada,Aposentado,Outra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som|Rádio,Igreja/Culto,Posto de Saúde|Saneamento,Exames/Remédio,Lago/Rio|Parque/Praça|Outro,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,A pé,3 - indiferente/não sabe,2 - insatisfeito,
-17.5607207,-50.6378102,2022-11-29 16:30:12.023068,avenida Brasília ,novo santo Antônio ,57,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Sim|Raízes Expostas,Sem Sistema,Feminino,Município de outro Estado,50 a 59,Branca,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Whatsapp,Bares/Restaurantes|Igreja/Culto|Outros,Cresche|Escola/Cursos|Turismo,Alimentação balanceada,Cómercio|Lago/Rio|Parque/Praça,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Embeleza a cidade,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,2 - insatisfeito,
-17.5594817,-50.6278911,2022-11-29 15:39:33.549226,José joaquim,st central,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Informal/Bico,Rio Verde,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Bares/Restaurantes,Arborização|Ônibus,Alimentação balanceada,Parque/Praça,Separa seco e orgânico,No PEV (Ponto de Entrega Voluntária) instalado próximo da residência.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Poço Artesiano,Nunca falta,A pé,5 - muito satisfeito,4 - satisfeito,Bueiro
-17.5594817,-50.6278911,2022-11-29 15:41:42.972054,José joaquim,st central ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,60 ou mais,Parda,Solteiro(a),Analfabeto(a),Não,Família,Não,Própia,Aposentado,Outra,Auxílio/Seguro/Benefício governo,Conversas Informais,Casa Família/Amigos|Lago/Rio|Praças/Parques,Coleta de Lixo|Cresche,Bebe água,Cómercio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Cisterna,Nunca falta,A pé,5 - muito satisfeito,5 - muito satisfeito,Bueiro
-17.5594817,-50.6278911,2022-11-29 15:43:56.818422,José joaquim,st central ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Município de outro Estado,50 a 59,Parda,Solteiro(a),Alfabetização de adultos/EJA,Não,Família,Gato,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,Bares/Restaurantes,Arborização|Coleta de Lixo|Cresche,Bebe água,Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Embeleza a cidade,Cisterna,Nunca falta,A pé,5 - muito satisfeito,3 - indiferente/não sabe,Bueiro
-17.5594817,-50.6278911,2022-11-29 15:46:09.808485,José joaquim ,st central ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,18 a 29,Parda,Solteiro(a),Científico/Médio,Visão,Família,Cachorro,Alugada,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Redes Sociais|Whatsapp,Academia|Bares/Restaurantes|Feira/Comércio,Coleta de Lixo|Reciclagem|Segurança,Academia|Bebe água,Parque/Praça|Quadra de Esportes|Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Torneira/Rede pública,Nunca falta,Motocicleta,4 - satisfeito,3 - indiferente/não sabe,Bueiro
-17.5594817,-50.6278911,2022-11-29 15:48:47.882844,José joaquim ,st central ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,50 a 59,Parda,Solteiro(a),Alfabetização de adultos/EJA,Não,Família,Não,Própia,Informal/Bico,Rio Verde,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,Outros,Coleta de Lixo|emprego|Iluminação,Alimentação balanceada|Bebe água,Outro,Não separa,Não pretende separar o resíduo.,1 ou 2x na semana,3x na semana ou mais,Ar puro/fresco|Preservação,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,5 - muito satisfeito,Bueiro
-17.5619112,-50.6375464,2022-11-29 15:50:30.300784,José da Silva ,st central ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,60 ou mais,Parda,Casado(a)/União Estável,Analfabeto(a),Não,Família,Cachorro,Própia,Aposentado,Outra,Auxílio/Seguro/Benefício governo,Conversas Informais,Bares/Restaurantes,Coleta de Lixo|Posto de Saúde,Não Cuida,Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,1 ou 2x na semana,Ar puro/fresco,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,4 - satisfeito,Bueiro
-17.5619112,-50.6375464,2022-11-29 15:52:32.177923,José da Silva ,vila boa vista ,,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento|Obstáculo,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Amarela,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Não,Própia,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Igreja/Culto,Arborização|Coleta de Lixo|emprego,Bebe água,Outro,Separa seco e orgânico,No PEV (Ponto de Entrega Voluntária) instalado próximo da residência.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Torneira/Rede pública,Nunca falta,Carro,3 - indiferente/não sabe,4 - satisfeito,Bueiro
-17.5619112,-50.6375464,2022-11-29 15:54:25.549926,José da Silva ,boa vista,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,18 a 29,Branca,Solteiro(a),Científico/Médio,Não,Família,Cachorro,Própia,Estudante,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Academia|Escola,Coleta de Lixo|emprego|Iluminação|Segurança,Academia|Bebe água,Quadra de Esportes,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,4 - satisfeito,Bueiro
-17.5619112,-50.6375464,2022-11-29 15:56:30.605558,José da Silva ,boa vista ,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,30 a 39,Branca,Solteiro(a),Científico/Médio,Não,Família,Não,Própia,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Outros,Cresche|emprego|Iluminação,Alimentação balanceada|Bebe água,Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,4 - satisfeito,Bueiro
-17.5594817,-50.6278911,2022-11-29 15:58:28.172017,José joaquim da Silva ,boa vista ,,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Amarela,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro|Gato,Própia,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som|Conversas Informais,Igreja/Culto|Praças/Parques,Coleta de Lixo|emprego|Iluminação,Alimentação balanceada|Bebe água,Cómercio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,5 - muito satisfeito,Bueiro
-17.5619112,-50.6375464,2022-11-29 16:00:29.740812,José da Silva ,boa vista,0,"arterial, ligam bairros, avenida, 60km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,30 a 39,Branca,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Sozinho(a),Cachorro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Bares/Restaurantes|Escola|Praças/Parques,emprego|Segurança,Alimentação balanceada|Bebe água,Parque/Praça|Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Embeleza a cidade,Poço Artesiano,Nunca falta,Carro,4 - satisfeito,2 - insatisfeito,Bueiro
-17.5571942,-50.6329531,2022-11-29 16:09:52.721436,odelita dos anjos ,cnj almeida,,"coletora, 40km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento,Não,Sim|Canteiro Adequado,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som,Clube/Pesqueiro|Igreja/Culto|Quadra de Esporte,emprego|Reciclagem|Saneamento,Alimentação balanceada|Bebe água,Academia pública|Biblioteca|Lago/Rio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,4 - satisfeito,Necessidade de Poda
-17.5622835,-50.6383457,2022-11-29 16:14:26.421467,martiniano,central ,,"local, 30km/h",Asfalto Baixo Conforto,Faixa de Pedestre|Placa Trânsito,Calçamento|Obstáculo|Rampa Acessibilidade,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,60 ou mais,Preta,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Aposentado,Outra,Auxílio/Seguro/Benefício governo,Conversas Informais|Whatsapp,Outros,Pavimentação|Saneamento,Exames/Remédio|Outro,Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,2 - insatisfeito,Canteiro Inadequado
-17.561613499590248,-50.63863954643922,2022-11-29 16:16:43.410699,martiniano da Silva ,centro,71,"local, 30km/h",Asfalto Baixo Conforto,Faixa de Pedestre|Horizontal/Chão|Placa Trânsito,Calçamento|Obstáculo|Rampa Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,40 a 49,Branca,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Mobilidade,Família,Cachorro|Pássaro,Alugada,Desempregado,Desempregado,Auxílio/Seguro/Benefício governo,Conversas Informais|Whatsapp,Casa Família/Amigos|Igreja/Culto,emprego|Iluminação,Alimentação balanceada|Bebe água,Academia pública|Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.5620691,-50.6411634,2022-11-29 16:19:13.344340,rua Goiânia ,novo santo Antônio ,59,"local, 30km/h",Concreto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Inadequada,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,50 a 59,Branca,Casado(a)/União Estável,Pós-Graduação,Não,Família,Não,Própia,Funcionário Público,Santo Antônio da Barra|Santa Cruz das Lajes,"De 5 ( R$ 6.060,01 em diante)",Whatsapp,Igreja/Culto,Ação Social|Outros,Caminha/Corre|Exames/Remédio,Quadra de Esportes,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Filtro|Torneira/Rede pública,Nunca falta,Bicicleta|Carro,4 - satisfeito,4 - satisfeito,Canteiro Inadequado
-17.5620691,-50.6411634,2022-11-29 16:21:34.143185,rua Goiânia ,novo santo Antônio ,,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Inadequada,Necessidade de poda,Sem Sistema,Feminino,Santo Antônio da Barra,30 a 39,Branca,Solteiro(a),Graduação,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 5 ( R$ 6.060,01 em diante)",Conversas Informais|Whatsapp,Bares/Restaurantes|Igreja/Culto,Arborização|Saneamento,Academia|Exames/Remédio,Quadra de Esportes,Separa seco e orgânico,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Preservação|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Motocicleta,5 - muito satisfeito,5 - muito satisfeito,Necessidade de Poda
-17.5620691,-50.6411634,2022-11-29 16:23:32.489400,rua Goiânia ,novo santo Antônio ,,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Inadequada,Sim,Sem Sistema,Feminino,Outro município de Goiás,50 a 59,Branca,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Não,Alugada,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais|Whatsapp,Igreja/Culto|Outros,Arborização|Pavimentação,Exames/Remédio,Parque/Praça|Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,4 - satisfeito,Necessidade de Poda
-17.5620691,-50.6411634,2022-11-29 16:25:52.319032,rua Goiânia ,novo santo Antônio ,,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Inadequada,Sim,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Branca,Viúvo(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Amigos,Pássaro,Alugada,Informal/Bico,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,Casa Família/Amigos,emprego|Pavimentação|Saneamento,Bebe água|Exames/Remédio,Lago/Rio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sem benefícios,Cisterna|Torneira/Rede pública,1 ou 2x na semana,A pé,4 - satisfeito,1 - muito insatisfeito,Necessidade de Poda
-17.561066677845407,-50.634241795476825,2022-11-29 15:19:58.583249,Avenida do Comércio ,Novo Santo Antônio ,52,"local, 30km/h",Asfalto Baixo Conforto,Placa Trânsito,Calçamento Baixo Conforto,Sim,Canteiro Inadequado,Sem Sistema,Masculino,Município de outro Estado,50 a 59,Preta,Separado(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Rádio,Outros,emprego|Outros,Alimentação balanceada|Dorme,Outro,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Embeleza a cidade,Torneira/Rede pública,Nunca falta,Carro,3 - indiferente/não sabe,3 - indiferente/não sabe,Bueiro
-17.561066677845407,-50.634241795476825,2022-11-29 15:25:50.324820,Avenida do Comércio ,Setor Central ,11,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Canteiro Inadequado,Sem Sistema,Feminino,Outro município de Goiás,18 a 29,Branca,Casado(a)/União Estável,Graduação,Não,Família,Gato,Alugada,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Bares/Restaurantes|Casa Família/Amigos|Igreja/Culto,Faculdade|Reciclagem|Segurança,Caminha/Corre,Outro,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Preservação,Água mineral,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,
-17.561066677845407,-50.634241795476825,2022-11-29 15:29:58.336600,Avenida do Comércio ,Setor Central ,11,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,Sem Sistema,Feminino,Outro município de Goiás,60 ou mais,Branca,Viúvo(a),Primário/Fundamental I (1º ao 5º anos) Completo,Audição,Família,Cachorro,Própia,Aposentado,Desempregado,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som,Feira/Comércio,Ônibus|Outros,Alimentação balanceada|Bebe água,Cómercio|Parque/Praça|Pista de Caminhada,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Sombra,Torneira/Rede pública,Nunca falta,Transporte empresa,4 - satisfeito,3 - indiferente/não sabe,
-17.561066677845407,-50.634241795476825,2022-11-29 15:33:18.563643,Avenida do Comércio ,Setor Central ,11,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,Sem Sistema,Masculino,Outro município de Goiás,18 a 29,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Gato,Alugada,Indústria/Usina,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som,Bares/Restaurantes|Casa Família/Amigos|Praças/Parques,Coleta de Lixo|Segurança|Saneamento,Alimentação balanceada,Academia pública|Lago/Rio|Parque/Praça,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Preservação|Qualidade de vida,Torneira/Rede pública,Nunca falta,Ônibus municipal|Transporte empresa,4 - satisfeito,4 - satisfeito,
-17.561066677845407,-50.634241795476825,2022-11-29 15:36:33.256490,Avenida do Comércio ,setor central,9,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,Sem Sistema,Feminino,Outro município de Goiás,50 a 59,Parda,Viúvo(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Sozinho(a),Cachorro,Alugada,Informal/Bico,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Igreja/Culto|Shows,emprego|Trânsito,Bebe água|Dorme,Pista de Caminhada,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Valoriza o imóvel,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,4 - satisfeito,
